sentence,Label
এই সবগুলো বই ডাস্টবিনের মধ্যে ফেলে দেওয়াভালো,0
সিজোফ্রেনিয়া রোগী শিক্ষামন্ত্রী হইলে যা হয়।,0
"ছি, ছি এ সব কি পড়াশোনা করাচ্ছ আমাদের",0
নামে মুসলিম কাজে একটা জানোয়ার হয়েছে শিক্ষামন্ত্রী,0
এসব গল্প কেন লেখে বইতে। এরা কি মানুষ নাকি অন্য গ্রহের প্রানি,0
কোন বাচ্চা কে ইস্কুলে ভর্তি করানো যাবেনা,0
শিক্ষাক্ষেত্রে মালুরা থাকলে তো এমনই হবে,0
মোবাইল এ বাংলা উচ্চারণের কোরান শরীফ পরা যাবে কি ?,0
থু থু থু শিক্ষা ব্যবস্হা কে,0
আসসালামুয়ালাইকুম আমি আপনাদের নাম্বার পাব আমার কিছু জরুরী কথা ছিল স্বপ্ন নিয়ে যা আমি কিছুদিন ধরে একসাথে দেখে যাচ্ছি,0
নাউজুবিল্লাহ,0
একটা মানুষ এতো নিছে কেমনে নামতে পারে ছি,0
"এটা ট্রান্স জেন্ডার , সমকামিতা নয় ৷",0
আমার হিজরাদের নিয়ে কোনো বিভ্রান্তি ছিল না । আমি জানি যদি হিজরাদের অঙ্গ প্রত্যঙ্গ স্বভাবিক থাকে তাহলে তারা বিয়ে করতে পারবে ।,0
সন্তানদের মাদ্রাসায় পড়ান।,0
ছিঃ,0
ছি ছি,0
পশুর মত শুধু সংখ্যায় বেশি মুসলমান হলে এমনই হবে,0
হুজুর এতে তোর কেন এত জালা,0
এগুলো মূর্খতা,0
তুমরা ঐ 1500 বছর আগের দিনেই পরে থাকতে চাউ নতুন পৃথিবীকৈ জানার ইচ্ছা তুমাদের নেই ।। কূপমণ্ডূক,0
"গেসিলাম বাটপারি শিখতে, পরে আমাকে পাঠাই দিলো হুজুরের ওয়াজ দেখতে, আর কোনো ট্রেইনিং লাগবো না।",0
"ইউটিউবার ভাই আপনার থাম্বেলএর ছবি টা ঠিক , আপনি একজন আলেমের ছবির পাশে , সমকামী বিয়ের ছবি যুক্ত করেছেন। পরোক্ষভাবে আপনিও প্রমোট করতেছেন। দয়াকরে থাম্বেল ডিলিট করুন।",0
নাউজুবিল্লা,0
পাঠ্যপুসতক হতে এই টপিক বাদ দিতে হবে দয়া করে ।,0
